	11-1163-Wt-P8	12-1163-Wt-P9	16-1164-IgAKO-P8	17-1164-IgAKO-P9	2-1161-Wt-P9	21-1165-Wt-P8	22-1165-Wt-P9	26-1166-IgAKO-P8	27-1166-IgAKO-P9	41-1169-Wt-P8	42-1169-Wt-P9	46-1170-IgAKO-P8	47-1170-IgAKO-P9	6-1162-IgAKO-P8	7-1162-IgAKO-P9
Gimap3	-0.582861474606	1.01021849198	-1.10687347165	0.870127949281	0.970155438702	-1.24289521401	0.908233400948	-1.21633823296	1.05116162906	-0.834404301788	0.879578114994	-1.18898285176	0.846813173989	-1.2055037321	0.841571079921
Ccr7	-0.76701132732	1.01830153412	-1.01609901174	1.01285099955	0.631225540219	-1.33667903128	0.631659065631	-1.44321378159	0.816068935558	-0.695558995469	0.908555890731	-0.861691153725	0.997598215886	-1.15859209689	1.26258521632
Pip4k2a	0.797461172738	-0.801070458621	1.08742192356	-0.800272743128	-1.06357903094	1.33571498439	-0.798294593314	1.17416231564	-0.851370857547	0.959546209625	-1.10343099275	0.934263795929	-1.00881574499	1.11911174303	-0.980847723615
Bach2	-0.754722562457	0.982032718322	-0.619316074466	1.02418929388	0.871487224854	-1.16575750727	0.889851848479	-1.167016565	0.949406586314	-1.25278782752	0.689868593652	-1.25873962212	0.743352506463	-1.12246124625	1.19061263311
Edem1	0.973693089457	-0.760707607814	1.10442199567	-0.818008369343	-0.724846805289	1.30484706048	-0.99175809751	1.1325463322	-0.925539096607	0.873965247079	-1.0033186717	0.899909387208	-1.09843020291	1.12252018597	-1.08929444689
Polr2a	-1.22211204468	0.80997586387	-0.21067955924	0.549669660518	1.54477629144	0.0922975473588	0.892936111565	0.275053122631	1.36396413659	-1.34134543876	-0.632298042655	-1.91794623126	-0.968801533048	0.0166881633562	0.747821952312
Ppp1r15a	-0.668027144641	-0.0355180209196	-0.403552841488	0.581456800118	-0.318584728156	0.118944393924	1.25771471154	-0.612094145303	-0.331555250607	-1.33005470529	-0.563879539254	-1.03924943885	-0.57382827135	1.36882902925	2.54939915102
Nedd9	0.346108722879	-0.854802499344	0.550844425397	-1.37128125104	-0.558423525161	0.905284157846	-1.10585417882	1.18861801	-0.616692477421	1.82587909961	-0.0962693617689	1.42246563322	-0.389597090385	0.2496042164	-1.49588388142
Tgfbr2	-1.16722409798	1.32667410459	-1.34022389121	0.551813521866	0.933521528531	-0.780659200627	0.803437908825	-0.97414411938	0.970507904612	-0.347618349212	1.08028087239	-1.11025698501	1.03669456422	-1.4082923681	0.425488606486
Txnip	0.329395547378	1.51432676144	-0.670584717589	0.346046231363	0.812702956817	-1.70108823389	0.407259826898	-1.50778693668	0.349041752088	-0.607976397369	0.675892047451	-0.0419699028927	0.855991639134	-1.805911575	1.04466100085
Rps26	1.30614637261	-1.01253623644	1.41481658796	-0.332986485228	-0.729312893527	0.859785887507	-1.20494743921	0.95121207595	-0.810208384469	0.455103969194	-1.08179026252	1.1612747879	-0.721136362857	1.01099238455	-1.26641400142
Gpi1	1.11543712103	-1.04278286309	1.27786335219	-0.468082808167	-1.04736382266	0.850803181507	-1.06086231435	1.11108425117	-0.621982353315	0.758417665165	-1.09632309182	1.23415121888	-0.864999779057	0.973668837187	-1.11902859468
Dusp1	-0.472732678249	0.0726034781768	0.305467406887	0.910493390811	-0.46491136193	0.547785976653	1.27346157064	-0.358572236548	-0.111582096349	-1.39577662441	-1.27197884916	-1.23932037415	-1.04297023159	1.39453809029	1.85349453893
Tln1	-1.93356538956	-1.14277490027	-0.265380975645	-1.05514656252	0.130560480303	0.559645101973	0.590739070701	1.18841934987	0.162014469987	0.68283172949	-0.516900486469	-0.206069504468	-1.18374250639	1.42951067788	1.55985944511
Cdc42se1	-0.665257675948	1.10419272297	-1.11256791738	0.791211496787	1.03790864593	-0.956252156506	0.920940956346	-1.09656237773	1.0150872146	-1.29804426594	0.758572723793	-1.13510199893	0.796184750164	-1.13042830365	0.970116185491
Pld4	0.902097635424	-0.796373045495	1.03027051373	-0.516814407592	-1.05480424707	1.41357749669	-0.46912646841	1.20795266772	-1.06367656128	0.807181160714	-1.08694236709	0.889600024601	-1.18761286389	1.02637704997	-1.10170658801
Ier2	-1.0312932527	0.653778698891	-1.20061398931	0.82824184426	0.310987872483	-0.85194758034	1.47600256046	-1.22324268155	0.393299703708	-1.15444301723	0.303957821759	-0.958121996859	0.556482942588	-0.11866541483	2.01557648867
B3gnt5	-0.869315657757	0.900883596749	-1.33326532868	0.480918051025	1.16915882169	-1.28279266621	0.882665302873	-1.10635775284	0.976202190226	-0.650388762169	1.01214873119	-0.724299464577	1.28058192182	-1.25473012245	0.518591139113
Ybx1	1.1493464008	-1.50988619706	0.737223358536	-0.749163495389	-1.35720425383	0.461532835818	-1.01496616389	0.714723696482	-0.810208085103	1.45805039935	-0.145327958074	1.55763341792	-0.139713327194	0.65684335243	-1.0088839808
Icosl	-1.25658799311	0.913246545933	-0.759304505822	1.14260494441	1.10606117987	-0.939808087084	1.14043522552	-1.04294540804	0.996908172292	-0.996647765426	0.464664184168	-1.2998826093	0.566051500452	-1.01644219384	0.981646809971
Lynx1	0.898492838208	-1.05025160862	0.791737625808	-1.1511274132	-0.804635262026	1.04615010323	-0.964491055248	1.19694362256	-1.00099364333	1.26814441126	-0.581168270558	1.2061467621	-0.636035852836	0.939764159814	-1.15867641718
Srebf2	-1.33159191441	0.290607888503	-0.713272960563	1.0894123755	0.765892682765	-0.745470585361	1.35859674728	-1.0485918445	1.1295695813	-0.692092312932	0.922018787811	-1.63562598507	0.710435803339	-0.935711125806	0.835822862136
Spib	-0.723902871739	0.0104940589622	0.559768577177	0.997007016227	0.723087536755	1.54898097655	1.41090240476	-0.253028844588	0.281073412608	-2.00079126715	-0.177111877648	-1.97023685962	-0.247619562638	0.168032466299	-0.326655165951
Cnn2	-1.23895847779	0.439944461466	-0.964052604272	0.935752669041	0.612918975354	-0.994910255167	1.34513534658	-1.35593057781	0.706133894766	-1.01605582358	1.04526450828	-0.496564987315	1.32833074485	-1.11108816489	0.764080290491
Cd53	-0.195333636134	0.855495197383	-0.455784668616	0.0775504902593	0.536921354936	-1.16258886667	0.138393537673	-0.132362683406	-0.14984715816	0.916988495083	1.37047171341	0.616132082003	1.35312482843	-1.50756412426	-2.26159656193
Snx2	-0.561625760915	0.953987858959	-1.16105808443	0.641645544273	0.98003551332	-1.29003396606	0.970513334632	-1.31745716648	0.704570475423	-0.597848675195	1.34923117551	-0.667529002606	1.23112069643	-1.42822560962	0.192673666751
Rhob	-0.690285485784	-0.536473175352	0.238778835225	0.301116158915	-0.641259232094	0.885520745552	1.12941318197	-0.87953844654	-0.898685487804	-0.936206313278	-0.54861933401	-0.901767921818	-0.476112540904	1.9547477879	1.99937122802
Mcl1	-0.616538413422	0.346009057159	-0.738849876181	1.05926497709	0.116655837094	-1.75149551462	0.717060322365	-0.846249170348	0.564780211875	-1.25042488583	0.989178245688	-1.06561147317	1.15012900294	-0.414442352569	1.74053403193
Ptp4a3	-1.58143313917	0.183353469728	-1.2808849461	0.0212092024486	1.1244573748	-0.176131089561	0.554753995063	-0.911478461706	0.60150716927	-0.681063351716	1.60290849485	-1.4846349345	0.991092540503	-0.279317942364	1.31566161847
Sipa1	-0.966020576589	-0.479398786121	-0.836016738645	-0.742518594621	0.386808574612	0.900367083176	1.43668822818	1.1614083845	0.171754717383	-0.381636044423	-0.70552539755	-1.37468881683	-1.33783790477	1.25306622374	1.51354964795
Myc	0.536642190365	-0.940578312857	0.548479031695	-0.869491005288	-1.29508000665	0.684065423442	-0.487972128872	0.290927419467	-0.996913222131	0.310631155	-0.916790813031	0.185556197588	-0.893347869045	2.19719957577	1.64667236454
Fchsd2	-1.0864822164	0.953582147941	-1.02441040633	0.698509786479	1.08324981357	-1.16398889291	0.435829487883	-0.95486273447	1.16552028853	-0.943393502182	1.04456073076	-1.06495283033	1.07840193938	-1.13101166698	0.909448055067
Rps7	0.913827592725	-1.22053667646	0.734350909181	-0.72763938677	-1.37998669421	0.714837808227	-0.798718013816	0.920423932568	-0.641788757496	1.27423016496	-0.388586988255	1.72001133948	-0.0380884063084	0.452265169912	-1.53460199373
Arid1a	-1.57111673	0.168463259568	-1.01263858079	0.0554623029267	0.536867700268	-0.0305435338116	1.49260580381	-0.096225245214	0.411626456232	-0.87020988907	-0.224514520701	-1.32220351298	-0.200360343399	0.18297786608	2.47980896708
Neurl3	-0.821169528478	0.775170002103	-1.12566137119	0.533525220656	1.07440794712	-1.32173592694	0.599787826524	-1.16350093272	0.984496430166	-0.420251281371	1.26735994805	-0.710545622729	1.42493877918	-1.46201113356	0.365189643195
Cd83	-1.22699227977	0.416325628361	-0.385024400745	1.6372594368	0.863542127097	-1.40375116782	0.328348524195	-1.60481210217	0.549267467143	-0.615184269993	0.799141135641	-0.852049232851	0.710324471963	-0.665671972584	1.44927663474
Arhgef1	-1.60596743176	0.429153939039	-1.16896111452	0.644582679292	1.17954117929	-0.820877920691	0.914172745053	-0.728550522961	0.759833718915	-0.627851028768	0.874811363726	-1.43668387988	0.314885869854	-0.439719499285	1.7116299027
Hipk1	-1.30616719328	0.558210543932	0.1335076754	1.30777844942	1.06127541198	-0.846891375708	0.00584074443909	-0.554980499415	1.54681328347	-1.51325664969	-0.0543968967903	-1.46485095977	0.00356547284176	-0.343798372698	1.46735036587
Hspa8	1.03430354049	0.159786620108	0.83088272152	0.25080380288	-1.63315430051	1.235764022	0.774615944264	0.73967784317	-0.14953004316	0.0798807556845	-2.03537954599	0.230708900341	-1.67016329972	0.702101458249	-0.550298419325
Rac2	0.641249724988	-1.04372615986	1.34077032516	-0.143923588519	-0.813465323006	1.51196402263	-0.708145115696	0.372422817969	-1.22856251149	0.51243304286	-1.05213989776	0.783194623991	-1.26179077443	1.64370447657	-0.553985663424
Csrnp1	-0.789602225512	0.486628175146	-0.447808490012	0.722286863344	-0.171622081689	-0.617135815211	0.865023486735	-0.985059356235	0.470909196588	-1.22185171221	-0.207680131949	-1.32820321142	-0.146352062117	0.669065308739	2.70140205581
Med13	-1.07634477629	1.32252676357	-0.176345783525	1.07537121203	0.764562035655	-0.776665521494	0.903888813069	-1.06723272395	0.86841712694	-1.30707163818	-0.0350575017291	-1.59622711118	-0.0875120350235	-0.415213551123	1.60290469123
Lgmn	0.935344162655	-0.629935706229	0.789418489296	-0.755905374278	-1.08860102214	0.897086512824	-0.764574157136	1.27620515196	-0.870083892722	1.50917971984	-0.731785430226	1.1803666875	-0.912519095053	0.628504847952	-1.46270089424
D17H6S56E-5	-0.672083956761	1.03506989362	0.158101568195	1.25985408835	1.75564577377	-1.58016864461	-0.430033561369	-0.484989712915	0.478497606819	-0.30320563509	0.938613177529	-0.223002273095	0.780089724282	-1.76033097984	-0.952057068893
S1pr4	-0.898486620142	1.08807772707	-0.919548839441	1.11063248426	0.80600150036	-1.18028513724	1.00041232179	-1.02072685978	1.07190762652	-1.08966819632	0.834512164664	-0.951954670231	0.961145165723	-1.31480973465	0.50279106744
Serpinb1a	-1.26151186631	0.485980165787	-1.04290526248	0.559562889614	1.3139091622	-1.43605422808	0.590751700851	-0.87439973351	0.668589133172	-0.000884590316425	1.52046284308	-0.280264275858	1.50370746947	-1.22352045446	-0.523422953157
Ndst1	0.273008227742	-0.969808325515	1.14704608479	-0.962925895113	-0.687468366448	1.53868976171	-0.864020107633	1.05570724827	-1.00208409	0.858164893564	-1.04147821823	0.750627236144	-1.04038167462	1.50280093219	-0.557877706841
Grk6	-1.43687590698	0.503340253139	-1.01319763549	0.729709805976	0.808221835856	-1.0869954374	1.05052786504	-1.13375754913	0.816444840217	-0.927910698209	0.829559037639	-0.82217589529	1.17860856537	-0.86378564997	1.36828656923
Gpd1l	-0.761824017644	1.14268741066	-0.929087475832	0.8831865658	1.1928074056	-0.950432071131	0.959721386969	-1.27478055924	0.882052887514	-1.12100769589	0.864516786127	-1.26523902732	0.701597350248	-1.07608536338	0.751886417515
Serbp1	1.75082991193	-0.659933093063	0.851892302704	-0.790120633444	-1.34436961002	0.401093948152	-1.099026146	0.586152240168	-0.497224038209	0.928049775174	-0.198146410343	1.36631895373	-0.0715309653431	0.583968306332	-1.80795454177
Il21r	-0.70939612986	0.95323569173	-1.00064967934	0.894656740175	1.20030530742	-1.12377599988	0.885583447482	-1.2010788104	0.97934231833	-0.952543627305	0.932393749611	-1.19752738553	0.916113334906	-1.20498715811	0.628328200775
Rps4x	1.495254915	-1.10504645982	1.28196234571	-0.171596359046	-0.87305735245	0.502084997568	-0.686944404346	1.2433830708	-0.6118628174	0.496567604334	-1.13044104211	1.248338093	-1.09823394681	0.704893250759	-1.29530189519
Mpeg1	1.03189842649	-0.785488685883	1.02951681498	-0.702964210736	-1.04938173545	0.862786719428	-1.28058976268	0.978939984352	-0.778271630392	1.23163441281	-0.746378208334	1.24703169032	-0.759505703623	0.971615312612	-1.2508434239
Ly86	0.90864040382	-0.778452737852	0.893897028942	-0.821258689124	-0.898896404721	0.997674941645	-0.765538090371	1.04589447948	-1.03040917245	1.44267922182	-0.755717644408	1.29133490296	-0.848877878771	0.726608300496	-1.40757866147
Lmo2	-0.938851365977	0.7258065538	-1.07906191525	0.852342802512	0.843800484003	-1.1755540968	0.940299327821	-1.3395936472	0.781235626215	-0.897329353428	1.06173971897	-0.979858504527	1.04805955158	-0.997298386289	1.15426320457
Lyn	0.419528648261	-0.537039560577	1.03131487978	-1.06655250212	-0.700495999862	0.797551137255	-1.04678342282	1.27372118793	-0.467386941523	1.49078481862	-0.279283357705	1.09161872079	-0.331482695667	0.440042238798	-2.11553715116
Hsp90b1	-0.370542396763	-1.80995288529	-0.395467701432	-1.47531895439	-0.460601305401	0.230210025601	-0.945465868801	0.778134077414	-0.274433843714	1.4635284915	-0.13392567175	1.55772910471	-0.172356706914	1.62909342013	0.379370215105
Bank1	-0.715463611523	-0.380930757091	-0.391921284217	0.195628402728	0.80617261706	-0.587536303455	-0.326630074206	-0.463070539581	-0.120799319143	1.04265585808	2.17147600066	0.354979892642	1.47770280666	-1.62992099831	-1.43234269031
Syk	-2.20723014575	-0.710896989575	-0.703049171967	-1.26413223652	-0.227298332586	-0.331508556723	0.370064240483	-0.0617528024865	0.788372684553	0.863551681584	1.23638886574	0.527623512454	1.79966418139	-0.677023556167	0.597226625573
Limd2	-1.04414977376	0.596051493043	-1.49359362669	0.593155641259	0.740768976735	-0.901515762856	0.7599690973	-1.31455137742	0.506000275455	-0.246121654217	1.78059457033	-0.364605932723	1.48026463864	-1.21582628996	0.123559724857
Sfpq	0.553722770173	0.6166162073	0.206120783388	0.640829758694	-0.363777871663	0.87953063752	1.34457091157	0.396968833818	0.626088757868	-1.51402233775	-1.45623032902	-1.69464511217	-1.55848232729	0.596792351389	0.725916966175
Ptpn14	0.842398789175	-0.656596854596	1.05667462271	-1.20080512264	-1.04475732889	1.22386902858	-0.956664063933	1.17525217992	-0.857461628423	1.01835467167	-0.985328971296	0.902740775636	-0.909569141325	1.18406257862	-0.792169535211
Ctsc	1.28893881621	-0.214402252346	0.950138257849	-0.87183637161	-0.820294837687	0.673543629729	-1.19242720722	0.93307152289	-0.505922949851	0.936973277454	-0.225094848577	1.1339676368	-0.0103531730611	0.300637673291	-2.37693917387
Ppp3ca	-1.19125718317	0.692058813682	-1.09324264015	0.752799725584	1.11518250026	-1.11973438333	0.655582848499	-1.0163147773	0.66706093998	-0.917596833748	1.30983443319	-0.876096803566	1.09485895635	-1.13392728537	1.06079168909
Kmt2d	-0.70099086075	0.118980994844	-0.110379751324	0.0737903060628	0.604046530026	0.269693739275	0.949576172698	0.422437051006	0.374266617455	-1.03343210291	-1.05338550636	-1.55960698628	-1.57257198974	1.07980787316	2.13776791284
Ms4a4c	-0.544790807388	0.933658534069	-1.06790963881	0.902817530345	0.962335723038	-1.51283842165	0.705469651612	-0.973242195845	1.03751083338	-0.402343223742	1.16149142992	-0.789799665477	1.10414191689	-1.66272405447	0.146222388125
D930015E06Rik	0.463514366865	-1.02820613691	0.575713335723	-1.32104503846	-0.483593216416	0.461382017451	-1.42185409785	1.56200587005	-0.620655450732	1.65732754972	-0.404137449655	1.19586007488	-0.728233299366	0.907113698496	-0.815192223785
Rhoh	-0.561929558929	1.31543735968	-0.782823880166	0.945443325104	0.921363789312	-1.05331903142	1.10431982662	-1.45043343445	0.873175275704	-1.16142167202	0.655148828774	-1.16038850323	0.823540126758	-1.0973846602	0.629272208459
Cd164	1.16800176085	-0.0426068438687	1.09520507427	-0.57032661252	-0.450110099351	1.72220255876	-0.603934610456	0.937556971805	-0.810920624435	0.545174727092	-1.37920839801	0.52820902903	-1.41141827265	0.709373481063	-1.43719814157
Atf4	-1.01257494851	0.761218019494	-0.871111358578	1.3849664411	0.159495495774	-0.796111330388	0.920965717635	-1.19843480902	0.683491621142	-1.04584342554	-0.226700292295	-0.876033713763	0.201903141208	-0.369435332365	2.2842047741
Atp5b	2.46312764989	-0.0942016149702	0.819028180768	0.494879910845	-0.816144382812	0.559878412939	-0.269134616479	0.476856865514	-0.436364566729	-0.406176536203	-1.77354758766	0.0652991314394	-0.921336196057	1.0056319972	-1.16779664768
Slc25a3	1.79516411481	-0.374695151759	1.32776098535	-0.0411624821272	-0.782017126759	0.914153625275	-0.684024476116	0.946101847108	-0.172398218188	-0.579250469148	-1.65783829909	0.393795757535	-1.18596719774	1.14147420539	-1.04109711455
H2-Eb2	-1.07427599882	0.462788864125	-0.848577217844	1.04858556812	1.33761020747	-1.42633279454	0.405710607396	-1.578675109	0.27321213027	-0.0316827181864	1.44267736249	-0.671915483176	1.24676066229	-0.999066118223	0.41318003763
Cerk	-0.822714164796	0.963778850077	-0.865278082948	1.00575533548	0.762169319224	-1.27564874217	0.723049553532	-1.15604132789	1.00899185598	-1.05182980231	0.789471163124	-1.31034844843	0.854952592435	-0.885803284375	1.25949518307
Pdcd4	1.19372932531	-0.859592236312	1.0183350719	-1.27412716338	-0.59006898528	1.15056635395	-1.05988203106	1.02109449025	-0.865047382794	1.06664918162	-0.680618476907	0.893415378076	-0.99040839702	1.03894342981	-1.06298855816
Arhgef18	-1.12762077924	0.754770908439	-1.18316177091	0.528960493553	0.978071216488	-1.25671146332	0.637981762245	-0.933060392265	1.14662306659	-0.787606200596	1.04685165055	-0.857914519506	1.09002545295	-1.18258933419	1.14537990923
Il9r	0.592527657996	-1.18987370493	0.986359169608	-0.691590490211	-1.44289074635	0.772598082497	-1.44856783658	1.14539375557	-0.681854708096	1.22667687017	-0.740865618915	1.29002977917	-0.278067170855	1.04458475248	-0.584459791557
Slfn2	0.0358605206275	1.81312990286	-0.564716164837	1.37871898373	0.452406413786	-1.39464333732	0.723077976157	-0.852380047037	1.05244745262	-1.11909397549	0.562300962287	-1.03043407319	0.521064822296	-1.43627815119	-0.141461285288
Prkd2	-0.616263214659	1.26887467138	-0.765759045124	0.898028736835	0.973315593363	-0.366932433383	1.23521697449	-0.904997407133	1.09697925291	-1.43942333503	0.267270088673	-1.69499587448	0.230348734822	-1.06583437289	0.88417163023
Plxnc1	0.527537254826	-1.18036781945	0.858726946663	-1.03937629223	-0.826017234395	0.96514729655	-1.09330957104	1.29827882816	-0.94418151399	1.32812829922	-0.663613078814	1.14804820581	-0.743365644354	1.17799339552	-0.813629072476
Fcrl5	1.27079290046	-0.850313919644	1.31875784396	-0.583022816472	-1.1759609734	1.23091453346	-0.821578191764	0.586488113228	-1.01007358454	0.846837341298	-0.895294467621	1.39772672307	-0.679031093617	0.55077471093	-1.18701711935
Egr3	-1.14193456794	0.285920068756	-0.67753737878	0.542787960443	0.460948727884	-0.706067966511	0.675965200551	-1.2158118027	0.0356510125342	-1.04172970825	0.472312863344	-1.29598250482	0.23072664079	0.827842090577	2.54690936412
Slc44a2	0.722698359999	-0.439346602022	1.09815839193	-0.871889197199	-0.185083839368	1.46393353563	-0.500475109335	1.37743184022	-0.595787142005	0.620694335337	-1.31155362678	0.15974433312	-1.79053408832	1.19129926927	-0.939290460477
Clic4	0.981521944313	-0.70914409403	1.03768845406	-0.909535732924	-0.706396439489	1.34150639158	-1.13779257045	1.27455196451	-0.669612802167	0.841875879845	-1.03131888472	0.914802928456	-0.938079414075	0.957759195131	-1.24782682005
Blnk	1.00096013771	-0.849782599201	0.942191706694	-0.694890913271	-0.802170611393	1.69899997621	-0.250787005215	1.17143267575	-0.901511816397	0.620764872163	-1.23767385731	0.542095385727	-1.12015141553	1.09231846189	-1.21179499782
Macf1	-2.12841764141	-0.334313374749	-0.752479933002	-0.0705243902323	0.398814698127	-0.811849809168	0.574583152327	-0.580552604126	-0.0554835106885	0.0768040814378	0.430773646858	-0.28144789844	0.427924579654	0.324159311793	2.78200969162
Rpl7	1.24570297294	-0.928655940382	1.17634889892	-0.432103859667	-0.533197178886	-0.17095786536	-1.38448902876	0.376114266756	-1.04983842901	0.834482098397	-0.237222911551	2.02478627846	0.405928721203	0.243152208168	-1.57005023122
Abca1	-1.21482754969	1.15799064598	-0.841713438453	0.83087803737	1.33496125254	-0.862933202026	0.848074081622	-1.10188168762	0.796041557062	-0.976783212663	0.528875583445	-1.30149046062	0.360339451811	-0.904633060459	1.34710200169
Ddx6	-1.38686570183	0.839871082791	0.382047030423	0.389712543473	1.93863071267	-0.198147031503	0.25967437078	-0.735026718666	1.06823816165	-1.50394228971	-0.212358822718	-1.80888279622	-0.251599452166	0.342721137961	0.875927773067
Dazap2	-0.918986433187	0.877077805607	-0.734418923915	1.03158725717	1.54685566331	-0.958223198339	0.753819657921	-1.45982859681	0.54703882427	-0.971261754156	0.855828611221	-1.22221233187	0.832351527625	-0.982721838934	0.803093730092
Foxo1	-0.995406339092	1.14654038797	-0.599051892703	0.850467969586	1.14516306588	-1.03079752245	0.881486992115	-1.00013319867	0.684289698008	-1.10242776003	0.249724694349	-1.64973247061	0.123813654796	-0.385996346064	1.68205906692
Prkar1a	-0.146475405522	1.38423380476	-0.472186805509	0.923270660464	1.31309448685	-0.237884423521	1.40128979008	-1.00196198217	0.670214385704	-1.56010926739	-0.0444154937176	-2.01353743835	-0.30710691366	-0.271043889663	0.36261849164
Zfp318	-1.10400319094	0.662371457764	-0.98456349956	0.7858240158	0.924095220673	-1.20387839655	0.875998830186	-1.28809975981	0.751096951953	-0.715766908029	0.899478946442	-0.928582432152	0.809516154492	-1.06257687479	1.57908948452
Cmah	-0.988657169919	1.08636790837	-0.867795930212	0.816810878663	1.05727202903	-1.44739072763	0.716199882244	-1.25106671936	1.04659379562	-0.82763147607	0.666176337966	-1.0251620398	0.787604110206	-0.935667217237	1.16634633813
Smim14	-0.618042217318	1.27739195241	-0.906133247865	1.14688058865	0.927448337649	-0.957961836343	0.919776210343	-1.11400468979	0.828756942148	-1.09649967947	0.960647013658	-1.23014090745	0.803646379268	-1.35702238833	0.415257542444
Nup210	0.668870092113	0.359538452149	0.842408006324	0.256225400671	0.813559226253	0.740669444841	-0.0692361865387	0.64318249774	0.620816170253	-1.18622744835	-1.49007677158	-1.83962009237	-1.85973239417	0.889410837024	0.610212765631
Dmxl1	-1.0372066447	1.26862589624	-0.314648509477	1.0316096881	1.26830277414	-0.620549977784	1.00547467533	-0.750900032346	0.815848755503	-1.29377466824	-0.134294223716	-1.86161837793	-0.351378684015	-0.274861761067	1.24937108997
Rps15a	0.674750356286	-1.29695959063	0.879719825696	-0.379295072608	-0.591853668937	0.0848939973434	-1.2582460807	1.06681143791	-1.13152433094	1.19156302995	-0.41933062724	1.95305778078	0.268224548044	0.362552091	-1.40436369596
Uba1	0.610350019663	0.730205162618	0.320171757305	0.451759041866	0.872916086731	0.53622032811	1.02895378887	0.532802865974	0.749889046881	-1.4150774019	-1.27184887003	-1.9022987087	-1.80693080888	0.573847482447	-0.0109597909564
H3f3b	-1.02023106717	-0.406716323597	-1.43084807313	-0.642869169732	1.66733724485	0.241921844866	1.40507290775	-1.64217621021	-0.717117826855	0.10954866106	1.32914104417	-0.13765603553	1.13305511897	-0.277197224735	0.388735109279
Calr	-0.0130018043744	0.425995091167	-1.56910624896	0.01334323829	1.18128553832	-0.203541125335	0.76187644369	-0.125670544244	1.79061062512	-0.904823505092	-0.651762653181	-1.65215025481	-0.932410940807	1.44376458989	0.435591550329
Txndc5	-0.725483461215	0.855063262466	-1.20016263681	0.753593339734	1.18917299242	-1.33934217057	0.53623716499	-1.27320520966	0.817095535604	-0.896163392509	1.34013405497	-0.802354249042	1.07559436875	-1.02989542306	0.699715823922
Rnf144a	-0.881694575991	1.11140586404	-0.958481732484	0.84089775931	0.950458837783	-1.06868588243	0.886999511477	-1.12700193162	1.01604207193	-0.914710404866	0.918539812896	-1.16899103666	0.850603962712	-1.31229399378	0.85691173769
Lmbrd1	-0.868132127393	0.956030959306	-0.925994492694	0.905744919476	1.22233783639	-1.30466381031	0.677522339173	-0.969369591799	1.090051113	-0.718614866576	1.08165074798	-0.766523323607	1.12402547838	-1.5275504732	0.0234852918644
Ralgps2	-1.52136511912	0.0621703354384	-0.687634279942	0.528470426889	1.23230317116	-1.95909056156	0.239831329346	-0.723742207941	1.02875844091	-0.484267702642	1.14287151057	-0.659446036894	1.29316487558	-0.506391512738	1.01436733095
Rpl41	0.868458439751	-1.32386520873	0.824010767926	-0.649671448085	-0.499421706165	0.336951592087	-1.02348978311	0.727187676479	-1.59221516668	1.25322129585	-0.189210881797	1.77979571551	-0.436872012038	0.949969984255	-1.02484926525
Diap1	-0.368878973979	0.965568319013	-0.318962215995	0.5638713128	1.2281943324	-0.113358351638	1.35029357881	-0.448924958673	0.908467182175	-1.4218242678	-0.158775629065	-2.32542750033	-0.824574211757	-0.0380125469866	1.00234393102
Ldha	1.60574323511	-0.809832857163	0.934193392149	-0.566054598628	-1.37641214598	0.829381543392	-0.989905811174	0.844660051243	-0.731060684212	0.870233387655	-0.740400121173	1.12649964883	-0.578698431936	0.966736462447	-1.38508307056
Pik3cd	-1.04582427945	0.960354003075	-0.882079489601	0.805782583515	0.902881681157	-1.1868074299	1.02072971597	-0.746976821909	1.3443804131	-1.07726525181	0.358272222026	-1.53938748938	0.362467920048	-0.606259309059	1.32973153222
Pml	-0.639669326206	0.991341046311	-0.492600566077	0.873289178785	1.52272381948	-1.21376142886	0.541779019767	-0.553949501661	1.52730832902	-1.06597880611	0.636983236171	-1.60294040764	0.459932805847	-1.22374222312	0.239284824291
Tm6sf1	0.806311367603	-0.772640032289	0.979246030421	-0.898325418713	-0.998526033636	1.20845085581	-0.76775755993	1.2594615363	-0.998188171263	1.07583569338	-0.914671616658	1.01880344566	-1.07891767803	1.07924447476	-0.998326893407
Pdia3	0.636885637163	-1.61399058124	-0.0782409026458	-1.31301958076	-0.669868605551	0.48724807627	-0.800780206791	0.786475179512	-0.593753084738	1.62841759058	-0.470150164346	1.59026104524	-0.406863629096	1.42345359805	-0.606074371643
Mlec	0.464042257058	-1.07849539895	0.59805457266	-1.35939060048	-0.571187148535	1.52285281124	-1.18236587199	0.961889306134	-0.743752399005	0.918285782321	-0.295893582109	0.983955314235	-0.516624209665	1.50646547799	-1.2078363109
Hnrnpu	-0.358685418906	-1.09509359759	-0.438482836116	-1.00019178223	-1.405680949	-0.245647697831	-1.22709096314	-0.424435553473	-0.349377825236	1.30077205599	1.42666429493	1.50134572079	1.52929030467	0.339959779498	0.446654467645
Fth1	0.242008253276	1.41159754457	-0.383938489629	1.54584873955	0.891113196595	0.551544515334	1.13503220821	-1.25113678472	0.133754207569	-0.640141071417	0.540506828885	-1.0487600633	-0.396426466377	-1.97941667907	-0.751585939475
Tgfb1	-0.768994870592	1.13581934169	-0.982610910727	0.864499352931	0.741616189422	-0.171417329095	1.47117276747	-0.801096601144	0.786473927135	-1.60594405988	0.225281578025	-1.69989271479	0.297994583316	-0.658819657509	1.16591840374
